,musicid,Track Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,order,Number,Notes,作品,年,番号,人気投票,書籍,CD,秘封
249,254.0,テーマ・オブ・イースタンストーリー,0.0,0.0,0.0,0.0,0.0005265335289029,0.0003504891270484,0.0002086669831449,0.0002604427526795,0.0002866420333669,0.0005325455041113781,0.000503527802816,0.0004287831569004,0.0004297844350763,0.0004322150137382,0.0004655963560073,0.0006801931748616,0.0004942440411124,0.0003818531627722,,," オリジナル",幺樂団の歴史５,,,,,1.0,
250,255.0,神は恵みの雨を降らす,0.0,0.0,0.0,0.0,0.0004513144533453,0.0003660664215838,0.0004069006171326,0.0002904938395271,0.0002463329974247,0.00014581603088763924,0.0002113573493301,0.0002112844541248,0.0001868627978592,0.000207286792303,0.0002131645967262,0.0002400681793629,0.0001875962783784,0.0001879892493648,17.0,17,スタッフロールテーマ,風神録,2007.0,10.0,5.0,,,
251,256.0,天狗の手帖,0.0,0.0,0.0,0.0,0.0004513144533453,0.0002180821234967,0.0001669335865159,0.0001502554342382,0.0001522785802261,0.0001965346503268181,0.0001678426009386,0.0002734269406321,0.0002690824289173,0.0002954939379639,0.0003197468950893,0.0002920829515582,0.0002525334516632,0.0001909265813861,1.0,01,タイトル画面テーマ,文花帖,2005.0,9.5,5.0,,,
252,257.0,封印されし神々,0.0,0.0,0.0,0.0,0.0003949001466771,0.0003115458907097,0.000318217149296,0.0002804768105779,0.0002194603067965,0.00038672947322373883,0.0003046032387405,0.0003293551784887,0.0003699883397614,0.0004851393011347,0.00048803473461,0.000492139767694,0.0005194973862787,0.0005639677480944,1.0,01,タイトル画面テーマ,風神録,2007.0,10.0,5.0,,,
253,258.0,53ミニッツの青い海,0.0,0.0,0.0,0.0,0.0003760953777878,0.0003582777743161,0.0002973504509815,0.0004006811579685,0.0004613145224498,0.0006149632607000437,0.0006962359742641,0.0005592823785658,0.0005867491852782,0.0006262707341921,0.0006451033848294,0.0005401534035666,0.0007323470098235,0.0006050903963929,,," オリジナル",卯酉東海道,,,,,1.0,1.0
254,259.0,夜だから眠れない,0.0,0.0,0.0,0.0,0.0003572906088984,0.0003349118325129,0.000318217149296,0.0002604427526795,0.0003269510693091,0.0003296710263546626,0.0003294688092499,0.0002672126919814,0.0002391843812599,0.0001984660777369,0.0003197468950893,0.0002080590887812,0.0002705715553535,0.0002320492296846,,," ルナチャイルドのテーマ",三月精,,,,,1.0,
255,260.0,ジャパニーズサーガ,0.0,0.0,0.0,0.0,0.0002820715333408,0.0002570253598355,0.0002399670306166,0.0002704597816287,0.0006539021386182,0.0009192749773351169,0.0006651540111273,0.0005654966272165,0.0004821060184769,0.000516011802116,0.0005553498704183,0.0004321227228532,0.0002777867968296,0.0001909265813861,,," オリジナル",求聞史紀,,,,1.0,1.0,
256,261.0,向こう側の月,0.0,0.0,0.0,0.0,0.0002820715333408,0.000210293476229,0.0002138836577235,0.0003005108684764,0.0002911208151382,0.00029163206177527847,0.0003232524166226,0.0003666406703931,0.0003924118755045,0.00040575287004,0.0005721786543704,0.0006001704484073,0.0005014592825885,0.0003377931824523,,," オリジナル",大空魔術,,,,,1.0,1.0
257,262.0,妖精燦々として,0.0,0.0,0.0,0.0,0.0002632667644514,0.0001479842980871,0.0001356335390442,0.0001252128618651,0.0001164483260553,0.0001648355131773313,0.0002237901345849,0.0001180707243638,0.0001195921906299,0.0001455417903404,0.0001963358127741,0.0001440409076177,0.000158735312474,0.0001527412651089,,," スターサファイアのテーマ",三月精,,,,,1.0,
258,263.0,雪月桜花の国,0.0,0.0,0.0,0.0,0.000244461995562,0.0003349118325129,0.0002556170543525,0.0003155364119002,0.0003045571604523,0.0002979718892051758,0.0002237901345849,0.0002392485730531,0.0001980745657308,0.0002425696505673,0.0002860893271852,0.0002160613614266,0.0002128496235447,0.0001409919370236,,,,三月精,,,,,1.0,
259,264.0,青木ヶ原の伝説,0.0,0.0,0.0,0.0,0.000244461995562,0.0002570253598355,0.0002451837051952,0.0002354001803065,0.0003000783786809,0.00025359309719589433,0.0002175737419575,0.000195748832498,0.0002092863336024,0.0001984660777369,0.0002804797325345,0.0002320659067175,0.0002092420028067,0.0001850519173434,,," オリジナル",卯酉東海道,,,,,1.0,1.0
260,265.0,麓の神社,0.0,0.0,0.0,0.0,0.0001692429200045,0.0001557729453548,9.3900142415216e-05,0.0001101873184413,0.0001119695442839,7.60779291587683e-05,0.000105678674665,0.0001273920973399,0.0001121176787155,9.7027860226957e-05,0.0001682878395207,0.0001360386349723,0.0001298743465696,0.0001321799409596,16.0,16,エンディングテーマ,風神録,2007.0,10.0,5.0,,,
261,266.0,阿礼の子供,0.0,0.0,0.0,0.0,0.0001504381511151,0.0001557729453548,0.00015128356278,0.0001502554342382,0.0002687269062814,0.00033601085378456,0.0002673048829764,0.0002019630811487,0.0002317098693455,0.0002161075068691,0.0001963358127741,0.0002120602251039,0.0001767734161643,0.0001527412651089,,," オリジナル",求聞史紀,,,,1.0,1.0,
262,267.0,プレイヤーズスコア,0.0,0.0,0.0,0.0,0.0001316333822257,0.0002025048289613,0.0002556170543525,0.0002404086947811,0.0002373754338819,0.00020287447775671545,0.000174058993566,0.0002734269406321,0.0002728196848745,0.0002999042952469,0.0002019454074248,0.0003200909058172,0.0002417105894491,0.0002026759094714,18.0,18,ゲームオーバーテーマ,風神録,2007.0,10.0,5.0,,,
263,268.0,魔法決戦！,0.0,0.0,0.0,0.0,0.0001128286133363,7.788647267742539e-05,7.825011867934667e-05,4.5076630271461486e-05,5.374538125629829e-05,8.241775658866565e-05,8.081310415565848e-05,5.903536218194698e-05,5.6058839357789935e-05,3.969321554739149e-05,6.170554115759595e-05,6.001704484073477e-05,7.215241476094102e-05,9.6931956703726e-05,10.0,10,ＣＰＵ７人目のテーマ,夢時空,1997.0,3.0,1.0,,,
264,269.0,Castle Explorer -in the Sky-,0.0,0.0,0.0,0.0,5.641430666817105e-05,3.115458907097015e-05,3.1300047471738666e-05,4.5076630271461486e-05,4.478781771358191e-05,5.071861943917886e-05,6.216392627358344e-05,6.214248650731261e-05,4.858432744341794e-05,5.733464467956549e-05,7.853432510966757e-05,0.0001040295443906,5.772193180875281e-05,4.699731234120049e-05,3.0,03,ゲイツのテーマ,稀翁玉,0.0,0.0,1.0,,,
265,270.0,オルレアンの聖騎士,0.0,0.0,0.0,0.0,5.641430666817105e-05,3.115458907097015e-05,3.1300047471738666e-05,3.005108684764099e-05,5.374538125629829e-05,6.339827429897358e-05,3.108196313679172e-05,4.03926162297532e-05,4.858432744341794e-05,3.0872500981304494e-05,0.0001065822983631,5.601590851801912e-05,1.803810369023525e-05,5.287197638385055e-05,6.0,06,マリーのテーマ,稀翁玉,0.0,0.0,1.0,,,
266,272.0,月輪,0.0,0.0,0.0,0.0,3.76095377787807e-05,0.0,0.0,5.008514474606832e-06,4.47878177135819e-06,6.339827429897358e-06,0.0,2.796411892829068e-05,2.2423535743115976e-05,3.0872500981304494e-05,5.609594650690541e-06,3.200909058172521e-05,6.493717328484691e-05,4.1122648298550426e-05,,,萃香ストーリー・ステージ5の会話曲1）,萃夢想,2004.0,7.5,3.0,,,
267,273.0,世界の果て,0.0,0.0,0.0,0.0,3.76095377787807e-05,3.115458907097015e-05,2.0866698314492443e-05,3.005108684764099e-05,2.239390885679096e-05,5.705844686907622e-05,2.4865570509433376e-05,3.728549190438757e-05,6.353335127216193e-05,4.851393011347849e-05,3.9267162554833786e-05,6.401818116345042e-05,8.297527697508216e-05,5.580930840517558e-05,14.0,14,最終面テーマ,怪綺談,1998.0,5.0,1.0,,,
268,274.0,Plastic Space,0.0,0.0,0.0,0.0,3.76095377787807e-05,7.788647267742538e-06,1.0433349157246222e-05,2.003405789842733e-05,1.791512708543276e-05,1.2679654859794716e-05,6.216392627358344e-06,2.1749870277559417e-05,1.868627978592998e-05,3.0872500981304494e-05,3.365756790414325e-05,3.6010226904440863e-05,2.8860965904376405e-05,1.4686660106625151e-05,3.0,-,秋霜玉プロトタイプBGM,メニュー,0.0,0.0,1.0,,,
269,275.0,幽境,0.0,0.0,0.0,0.0,3.76095377787807e-05,7.788647267742538e-06,1.5650023735869333e-05,1.5025543423820495e-05,0.0,1.2679654859794716e-05,1.864917788207503e-05,2.4856994602925048e-05,1.1211767871557988e-05,4.4103572830435e-06,1.6828783952071623e-05,1.6004545290862605e-05,3.607620738047051e-05,1.7623992127950182e-05,,,霊夢・魔理沙・アリス・妖夢・ステージ1の会話曲）,萃夢想,2004.0,7.5,3.0,,,
270,276.0,Arcadian Dream,0.0,0.0,0.0,0.0,1.880476888939035e-05,0.0,5.216674578623111e-06,3.005108684764099e-05,2.239390885679096e-05,6.339827429897358e-06,0.0,1.8642745952193785e-05,3.363530361467396e-05,4.4103572830435e-06,2.243837860276217e-05,2.000568161357825e-05,1.803810369023525e-05,2.0561324149275213e-05,21.0,21,スタッフロールテーマ,幻想郷,1998.0,4.0,1.0,,,
271,277.0,Mystic Dream,0.0,0.0,0.0,0.0,1.880476888939035e-05,3.115458907097015e-05,1.0433349157246222e-05,5.008514474606832e-06,1.791512708543276e-05,1.2679654859794716e-05,1.864917788207503e-05,2.1749870277559417e-05,1.4949023828743985e-05,2.205178641521749e-05,2.8047973253452704e-05,1.6004545290862605e-05,1.803810369023525e-05,2.3498656170600244e-05,21.0,21,スタッフロールテーマ,怪綺談,1998.0,5.0,1.0,,,
272,278.0,Peaceful,0.0,0.0,0.0,0.0,1.880476888939035e-05,0.0,0.0,5.008514474606832e-06,4.47878177135819e-06,,6.216392627358344e-06,1.8642745952193785e-05,3.737255957185996e-06,8.820714566087e-06,1.6828783952071623e-05,1.2003408968146954e-05,1.0822862214141153e-05,1.1749328085300122e-05,20.0,20,グッドエンドのテーマ,幻想郷,1998.0,4.0,1.0,,,
273,279.0,魔法陣,0.0,0.0,0.0,0.0,1.880476888939035e-05,0.0,1.0433349157246222e-05,2.003405789842733e-05,1.791512708543276e-05,1.9019482289692075e-05,1.2432785254716688e-05,2.4856994602925048e-05,3.363530361467396e-05,1.7641429132174e-05,2.8047973253452704e-05,3.200909058172521e-05,2.1645724428282305e-05,2.0561324149275213e-05,3.0,03,１面ボス・サラのテーマ,怪綺談,1998.0,5.0,1.0,,,
274,280.0,Endless,0.0,0.0,0.0,0.0,1.880476888939035e-05,0.0,0.0,5.008514474606832e-06,4.47878177135819e-06,,6.216392627358344e-06,6.214248650731262e-06,1.868627978592998e-05,3.5282858264348e-05,1.1219189301381084e-05,8.002272645431303e-06,3.6076207380470506e-06,1.4686660106625151e-05,19.0,19,グッドエンドテーマ１,怪綺談,1998.0,5.0,1.0,,,
275,281.0,Intermezzo,0.0,0.0,0.0,0.0,1.880476888939035e-05,1.5577294535485076e-05,1.0433349157246222e-05,0.0,8.95756354271638e-06,6.339827429897358e-06,1.2432785254716688e-05,1.8642745952193785e-05,1.1211767871557988e-05,8.820714566087e-06,1.1219189301381084e-05,2.4006817936293908e-05,2.525334516632936e-05,1.4686660106625151e-05,,,咲夜ストーリー・ステージ2の会話曲）,萃夢想,2004.0,7.5,3.0,,,
276,282.0,The Positive and Negative,0.0,0.0,0.0,0.0,1.880476888939035e-05,3.115458907097015e-05,5.216674578623111e-05,4.5076630271461486e-05,4.030903594222372e-05,7.60779291587683e-05,0.0001305442451745,6.835673515804388e-05,0.0001457529823302,8.820714566086998e-05,9.53631090617392e-05,0.0001160329533587,7.936765623703512e-05,9.6931956703726e-05,,," ５面テーマ",靈異伝,1995.0,1.0,1.0,,,
277,283.0,魂の休らむ所,0.0,0.0,0.0,0.0,1.880476888939035e-05,3.115458907097015e-05,0.0,1.5025543423820495e-05,1.3436345314074572e-05,1.2679654859794716e-05,6.216392627358344e-06,2.1749870277559417e-05,1.1211767871557988e-05,3.0872500981304494e-05,5.048635185621487e-05,2.800795425900956e-05,1.4430482952188202e-05,0.0,23.0,23,ネームレジストテーマ,怪綺談,1998.0,5.0,1.0,,,
278,284.0,天使伝説,0.0,0.0,0.0,0.0,1.880476888939035e-05,3.115458907097015e-05,5.216674578623111e-05,8.514474606831613e-05,8.061807188444743e-05,5.071861943917886e-05,6.838031890094178e-05,7.146385948340951e-05,8.96941429724639e-05,0.0001190796466421,0.0001121918930138,0.0001000284080678,0.0001262667258316,0.0001057439527677,6.0,06,１０面テーマ,靈異伝,1995.0,1.0,1.0,,,
279,285.0,封魔終演,0.0,0.0,0.0,0.0,1.880476888939035e-05,7.788647267742538e-06,0.0,1.0017028949213665e-05,8.95756354271638e-06,6.339827429897358e-06,6.216392627358344e-06,2.4856994602925048e-05,1.1211767871557988e-05,1.3231071849130496e-05,2.243837860276217e-05,1.2003408968146954e-05,1.4430482952188202e-05,1.7623992127950182e-05,18.0,18,未使用曲（スタッフロールテーマ）,封魔録,1997.0,2.0,1.0,,,
280,286.0,裏心,0.0,0.0,0.0,0.0,1.880476888939035e-05,7.788647267742538e-06,0.0,0.0,0.0,,0.0,3.107124325365631e-06,2.2423535743115976e-05,0.0,5.609594650690541e-06,2.000568161357825e-05,1.4430482952188202e-05,1.4686660106625151e-05,,,妖夢・パチュリー・ステージ6の会話曲1）,萃夢想,2004.0,7.5,3.0,,,
281,287.0,少女さとり,0.0,0.0,0.0,0.0,0.0,0.0301342762788958,0.0276379419175452,0.0243614144044876,0.020669577874818,0.017314068711049686,0.0154601684642402,0.0147619476698121,0.0135811881484139,0.0124372075381826,0.0131376706719172,0.011579288517939,0.0100075399273425,0.0104099046835759,9.0,09,４面ボス・古明地 さとりのテーマ,地霊殿,2008.0,11.0,5.0,,,
282,288.0,霊知の太陽信仰,0.0,0.0,0.0,0.0,0.0,0.0200947099507757,0.0231255184070362,0.0225533406791545,0.0181883327734856,0.01399199913778347,0.0104994871476082,0.0094829434410159,0.0083938768798397,0.0081900334746117,0.0080609875130423,0.0071380271997247,0.0062195381523931,0.0062976398537208,13.0,13,６面ボス・霊烏路 空のテーマ,地霊殿,2008.0,11.0,5.0,,,
283,289.0,ハルトマンの妖怪少女,0.0,0.0,0.0,0.0,0.0,0.0159745155461399,0.0165420750888138,0.0175448262045477,0.0172164371291008,0.02243664927440675,0.0269915767879899,0.0230859337374666,0.0226851436601189,0.0214607985392896,0.0206769658824453,0.0248230497461279,0.0224069324040102,0.0270675145765101,15.0,15,EXTRAステージボス・古明地 こいしのテーマ,地霊殿,2008.0,11.0,5.0,,,
284,290.0,死体旅行,0.0,0.0,0.0,0.0,0.0,0.0107327559349492,0.0058061588060075,0.0051136932785735,0.0042279699921621,0.0032650111263971397,0.0024181767320423,0.0024359854710866,0.0026385027057733,0.0023948240046926,0.0022718858335296,0.0021045977057484,0.0018074179897615,0.0017095272364111,11.0,11,５面ボス・火焔猫 燐のテーマ,地霊殿,2008.0,11.0,5.0,,,
285,291.0,華のさかづき大江山,0.0,0.0,0.0,0.0,0.0,0.0102420711570814,0.0053470914430886,0.0047080036061304,0.0038562311051394,0.0029290002726125794,0.0024803406583159,0.0025447348224744,0.0024217418602565,0.002139023282276,0.0019072621812347,0.001940551116517,0.0015260235721939,0.001509788658961,7.0,07,３面ボス・星熊 勇儀のテーマ,地霊殿,2008.0,11.0,5.0,,,
286,292.0,緑眼のジェラシー,0.0,0.0,0.0,0.0,0.0,0.0101563960371362,0.0079345620340857,0.0069668436341781,0.0059254282835068,0.005800942098356083,0.0055574550088583,0.0052261831152649,0.0051424641970879,0.0043971262111943,0.0043923126114906,0.0043412329101464,0.0033190110790032,0.0033044985239906,5.0,05,２面ボス・水橋 パルスィのテーマ,地霊殿,2008.0,11.0,5.0,,,
287,293.0,廃獄ララバイ,0.0,0.0,0.0,0.0,0.0,0.0080067293912393,0.007099894101506,0.0080987679054392,0.0078468256634195,0.007062567756905657,0.0064836975103347,0.0057512871262517,0.0056993153347086,0.0058393130427495,0.0063556707392323,0.0055975897154791,0.0046430078898665,0.0040799541776204,10.0,10,５面テーマ,地霊殿,2008.0,11.0,5.0,,,
288,294.0,ラストリモート,0.0,0.0,0.0,0.0,0.0,0.0071499781917876,0.0085553463089419,0.0116798557547831,0.014605307356399,0.016927339237825946,0.0162310011500326,0.0132239211287561,0.0123441564265853,0.0112508214290439,0.0111743125441755,0.0106710305726826,0.0097153226475607,0.0089324266768494,14.0,14,EXTRAステージテーマ,地霊殿,2008.0,11.0,5.0,,,
289,295.0,有頂天変,0.0,0.0,0.0,0.0,0.0,0.006441211290423,0.0054618582838183,0.006190523890614,0.0053611017803157,0.005800942098356083,0.0053336648742734,0.0051236480125279,0.005004185726672,0.0063641455594317,0.0056713001918481,0.0049173965406175,0.0055521283158544,0.0043002540792198,2.0,-,比那名居 天子のテーマ,緋想天,2008.0,10.5,5.0,,,
290,296.0,黒い海に紅く,0.0,0.0,0.0,0.0,0.0,0.0061452426942488,0.0033282383811615,0.0026645297004908,0.0020109730153398,0.0015342382380351606,0.0014546358748018,0.0013143135896296,0.001386521960116,0.0011290514644591,0.0012789875803574,0.0009962829443561,0.0009091204259878,0.00117493280853,1.0,-,永江 衣玖のテーマ,緋想天,2008.0,10.5,5.0,,,
291,298.0,旧地獄街道を行く,0.0,0.0,0.0,0.0,0.0,0.00538195526201,0.0030778380013876,0.0030802364018832,0.0028350688612697,0.002377435286211509,0.0018027538619339,0.0020258450601383,0.001950847609651,0.0018435293443121,0.0019521389384403,0.0020685874788439,0.002381029687111,0.0021383777115246,6.0,06,３面テーマ,地霊殿,2008.0,11.0,5.0,,,
292,299.0,幼心地の有頂天,0.0,0.0,0.0,0.0,0.0,0.005202816374852,0.0038133891169734,0.0038365220875488,0.0033680438920613,0.0030304375114909373,0.0025362881919622,0.0022899506277944,0.0023469967411128,0.0026726765135243,0.0022438378602762,0.0018925374806445,0.0016234293321211,0.0013129874135322,3.0,-,ラストスペルのテーマ,緋想天,2008.0,10.5,5.0,,,
293,300.0,ハートフェルトファンシー,0.0,0.0,0.0,0.0,0.0,0.0032400772633808,0.0024622704011101,0.0024391465491335,0.0022573060127645,0.002599329246257917,0.0021570882416933,0.001836310476291,0.0019994319370945,0.001733270412236,0.0019970156956458,0.001744495436704,0.0014286178122666,0.0012013687967219,8.0,08,４面テーマ,地霊殿,2008.0,11.0,5.0,,,
294,301.0,天衣無縫,0.0,0.0,0.0,0.0,0.0,0.003115458907097,0.0023996703061666,0.0028197936492036,0.0024722875377897,0.0018448897821001311,0.0016162620831131,0.0011589573733613,0.0014762161030884,0.0023154375735978,0.0019465293437896,0.001448411348823,0.0013708958804578,0.0020208844306716,,,（会話曲 天子戦前）,緋想天,2008.0,10.5,5.0,,,
295,302.0,天衣無縫,0.0,0.0,0.0,0.0,0.0,0.003115458907097,0.0023996703061666,0.0028197936492036,0.0024722875377897,0.0018448897821001311,0.0016162620831131,0.0011589573733613,0.0014762161030884,0.0023154375735978,0.0019465293437896,0.001448411348823,0.0013708958804578,0.0020208844306716,,,,憑依華,2017.0,,13.0,,,
296,303.0,緋想天,0.0,0.0,0.0,0.0,0.0,0.0026325627764969,0.0018519194754112,0.0020284483622157,0.001688500727802,0.0014898594460258793,0.0013054424517452,0.0014820983031994,0.0014238945196878,0.0015877286218956,0.0015594673128919,0.0016684738465724,0.0012410215338881,0.0009751942310799,,,（タイトル）,緋想天,2008.0,10.5,5.0,,,
297,304.0,渡る者の途絶えた橋,0.0,0.0,0.0,0.0,0.0,0.0020094709950775,0.0015545690244296,0.0014674947410598,0.0012674952412943,0.0012996646231289584,0.0012805768812358,0.0010688507679257,0.0011361258109845,0.0010540753906473,0.0012172820391998,0.0012043420331374,0.0009488042541063,0.0008606382822482,4.0,04,２面テーマ,地霊殿,2008.0,11.0,5.0,,,
298,305.0,封じられた妖怪,0.0,0.0,0.0,0.0,0.0,0.0018381207551872,0.001189401803926,0.0012721626765501,0.0011376105699249,0.0010143723887835773,0.0006900195816367,0.0007426027137623,0.0007736119831375,0.0006791950215886,0.0006563225741307,0.0005681613578256,0.0005988650425158,0.0005081584396892,3.0,03,１面ボス・黒谷 ヤマメのテーマ,地霊殿,2008.0,11.0,5.0,,,
299,306.0,地の色は黄色,0.0,0.0,0.0,0.0,0.0,0.0018303321079194,0.0010902849869322,0.0011770009015326,0.0012361437688948,0.0010841104905124483,0.0011748982065707,0.0011278861301077,0.0011323885550273,0.0017200393403869,0.001267768391056,0.0009642738537744,0.0007612079757279,0.0015450366432169,,,（ステージ博麗神社(壊)）,緋想天,2008.0,10.5,5.0,,,
300,307.0,地の色は黄色,0.0,0.0,0.0,0.0,0.0,0.0018303321079194,0.0010902849869322,0.0011770009015326,0.0012361437688948,0.0010841104905124483,0.0011748982065707,0.0011278861301077,0.0011323885550273,0.0017200393403869,0.001267768391056,0.0009642738537744,0.0007612079757279,0.0015450366432169,,,博麗神社）,憑依華,2017.0,,13.0,,,
301,308.0,業火マントル,0.0,0.0,0.0,0.0,0.0,0.001783600224313,0.0012780852717626,0.0015175798858058,0.0013794647855783,0.0012616256585495742,0.0011127342802971,0.001028458151696,0.0010800669716267,0.000917354314873,0.0011219189301381,0.0008282352188021,0.0006710174572767,0.0006726490328834,12.0,12,６面テーマ,地霊殿,2008.0,11.0,5.0,,,
302,309.0,暗闇の風穴,0.0,0.0,0.0,0.0,0.0,0.0010592560284129,0.0008190179088438,0.0010768306120404,0.0008464897547866,0.0008875758401856302,0.0009573244646131,0.0008575663138009,0.0009417885012108,0.0009349957440052,0.0009648502799187,0.0009322647631927,0.0006818403194908,0.00068733569299,2.0,02,１面テーマ,地霊殿,2008.0,11.0,5.0,,,
303,310.0,地霊達の起床,0.0,0.0,0.0,0.0,0.0,0.0009268490248613,0.0004069006171326,0.0003756385855955,0.0003000783786809,0.00031699137149486794,0.0003232524166226,0.0003013910595604,0.0002952432206176,0.000313135367096,0.0004319387881031,0.0003440977237535,0.000230887727235,0.0002731718779832,1.0,01,タイトル画面テーマ,地霊殿,2008.0,11.0,5.0,,,
304,311.0,妖怪宇宙旅行,0.0,0.0,0.0,0.0,0.0,0.0007087669013645,0.0005060174341264,0.0004657918461384,0.0005105811219348,0.0006086234332701464,0.0005159605880707,0.0004598544001541,0.0003886746195473,0.0003792907263417,0.0003646236522948,0.0003961124959488,0.0002164572442828,0.0002408612257486,,,,儚月抄,,,,1.0,1.0,
305,312.0,雲外蒼天,0.0,0.0,0.0,0.0,0.0,0.0005374166614742,0.0002973504509815,0.0003155364119002,0.0002239390885679,0.00017117534060722867,0.0001802753861933,0.0001429277189668,0.0001906000538164,0.0001234900039252,0.00016267824487,9.602727174517564e-05,0.0001298743465696,0.0001057439527677,,,（会話曲 衣玖戦前など）,緋想天,2008.0,10.5,5.0,,,
306,313.0,踊る水飛沫,0.0,0.0,0.0,0.0,0.0,0.000451741541529,0.0002817004272456,0.0002354001803065,0.0003224722875377,0.00031699137149486794,0.0003729835576415,0.0003044981838858,0.0003587765718898,0.0003748803690586,0.0003309660843907,0.0002920829515582,0.0003427239701144,0.0002232372336207,,,（ステージ玄武の沢）,緋想天,2008.0,10.5,5.0,,,
307,314.0,エネルギー黎明,0.0,0.0,0.0,0.0,0.0,0.000451741541529,0.0004329839900257,0.0004607833316638,0.0003493449781659,0.0002979718892051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17,スタッフロールテーマ,地霊殿,2008.0,11.0,5.0,,,
308,315.0,地霊達の帰宅,0.0,0.0,0.0,0.0,0.0,0.0003504891270484,0.00015128356278,0.0002053490934588,0.0001298846713693,0.00013313637602784453,0.000105678674665,0.0001336063459907,0.0001607020061589,0.0001367210757743,0.0001738974341714,0.0001240352260041,0.0001370895880457,0.0001674279252155,16.0,16,エンディングテーマ,地霊殿,2008.0,11.0,5.0,,,
309,316.0,香る樹葉花,0.0,0.0,0.0,0.0,0.0,0.0003504891270484,0.0002086669831449,0.0001853150355604,0.0001567573619975,0.00017751516803712604,0.000348117987132,0.0002485699460292,0.0003101922444464,0.0004498564428704,0.0003870620308976,0.0003601022690444,0.0002922172797818,0.0002320492296846,,,（ステージ魔法の森）,緋想天,2008.0,10.5,5.0,,,
310,317.0,綿月のスペルカード,0.0,0.0,0.0,0.0,0.0,0.0003193345379774,0.0004121172917112,0.0002804768105779,0.0003359086328518,0.00036770999093404676,0.0003978491281509,0.0002951768109097,0.0003587765718898,0.0003440078680773,0.0003421852736921,0.0003160897694945,0.0004689906959461,0.0004053518189428,,,,儚月抄,,,,1.0,1.0,
311,318.0,嘲りの遊戯,0.0,0.0,0.0,0.0,0.0,0.0002336594180322,9.911681699383912e-05,0.0001552639487128,8.957563542716382e-05,0.00013313637602784453,8.702949678301682e-05,8.07852324595064e-05,0.0001046431668012,9.261750294391348e-05,8.975351441104866e-05,4.8013635872587816e-05,5.772193180875281e-05,7.343330053312576e-05,,,（ステージ妖怪の山）,緋想天,2008.0,10.5,5.0,,,
312,319.0,暮色蒼然,0.0,0.0,0.0,0.0,0.0,0.0001947161816935,0.0002399670306166,0.000330561955324,0.0002732056880528,0.0003233311989247653,0.0001989245640754,0.0001739989622204,0.0002130235895596,0.0001631832194726,0.0002187741913769,0.0002160613614266,0.0001984191405925,0.0002114879055354,,,（エンディング）,緋想天,2008.0,10.5,5.0,,,
313,320.0,冷吟閑酔,0.0,0.0,0.0,0.0,0.0,0.0001012524144806,4.6950071207608e-05,9.51617750175298e-05,5.822416302765648e-05,6.339827429897358e-05,3.729835576415006e-05,5.903536218194698e-05,3.363530361467396e-05,6.615535924565249e-05,9.53631090617392e-05,0.0001280363623269,0.0001479124502599,0.0001204306128743,,,（会話曲）,緋想天,2008.0,10.5,5.0,,,
314,321.0,以魚駆蠅,0.0,0.0,0.0,0.0,0.0,7.788647267742539e-05,4.1733396628984886e-05,4.5076630271461486e-05,2.239390885679096e-05,3.803896457938415e-05,1.864917788207503e-05,4.03926162297532e-05,2.989804765748797e-05,3.0872500981304494e-05,1.1219189301381084e-05,3.200909058172521e-05,2.8860965904376405e-05,2.3498656170600244e-05,,,（会話曲）,緋想天,2008.0,10.5,5.0,,,
315,322.0,日常坐臥,0.0,0.0,0.0,0.0,0.0,7.009782540968284e-05,4.6950071207608e-05,5.509365922067515e-05,2.6872690628149144e-05,3.803896457938415e-05,3.729835576415006e-05,5.903536218194698e-05,5.6058839357789935e-05,3.969321554739149e-05,5.048635185621487e-05,4.001136322715651e-05,4.329144885656461e-05,3.5247984255900364e-05,,,（会話曲）,緋想天,2008.0,10.5,5.0,,,
316,323.0,甲論乙駁,0.0,0.0,0.0,0.0,0.0,7.009782540968284e-05,0.0001460668882014,0.0001252128618651,0.0002060239614824,0.0003043117166350732,0.0003108196313679,0.0003448908001155,0.0003101922444464,0.0003881114409078,0.000398281220199,0.0003080874968491,0.0002525334516632,0.0001879892493648,,,（会話曲）,緋想天,2008.0,10.5,5.0,,,
317,324.0,放縦不羈,0.0,0.0,0.0,0.0,0.0,3.8943236338712696e-05,5.216674578623111e-05,7.512771711910248e-05,3.583025417086552e-05,3.803896457938415e-05,4.351474839150841e-05,2.796411892829068e-05,7.474511914371991e-06,2.205178641521749e-05,5.609594650690541e-06,1.2003408968146954e-05,2.1645724428282305e-05,3.81853162772254e-05,,,（会話曲）,緋想天,2008.0,10.5,5.0,,,
318,325.0,風光明媚,0.0,0.0,0.0,0.0,0.0,3.115458907097015e-05,2.0866698314492443e-05,2.504257237303416e-05,1.791512708543276e-05,1.2679654859794716e-05,1.864917788207503e-05,2.1749870277559417e-05,1.1211767871557988e-05,8.820714566087e-06,5.609594650690541e-06,2.000568161357825e-05,2.1645724428282305e-05,1.7623992127950182e-05,,,（会話曲）,緋想天,2008.0,10.5,5.0,,,
